id_venda,data_venda,ano,mes,dia,quantidade,valor_total,canal_venda,nome_produto,categoria,linha,nome_cliente,estado,categoria_email
1298,2025-08-02 13:22:03,2025,8,2,3,715.89,Revendedora,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Vinícius Carvalho,PR,Outros
2140,2025-03-06 21:44:01,2025,3,6,4,313.92,App,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Dra. Gabrielly Gonçalves,BA,Outros
2690,2025-09-29 17:27:56,2025,9,29,2,420.40,Site,Base Mate - Variação 1,Maquiagem,Base Mate,Mateus Nunes,RO,Outros
2406,2025-10-27 22:07:53,2025,10,27,3,452.10,Revendedora,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Kaique Castro,RO,Outros
2811,2025-06-28 17:58:13,2025,6,28,3,335.25,Revendedora,Floratta - Variação 2,Perfumaria,Floratta,Juan da Cruz,SE,Gmail User
2535,2025-07-07 02:23:58,2025,7,7,1,109.25,App,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,João Vitor Jesus,AC,Outros
2460,2025-07-15 02:01:53,2025,7,15,3,247.38,App,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Mateus Farias,SE,Outros
1947,2025-10-29 14:37:21,2025,10,29,3,635.82,App,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Sara Carvalho,PE,Outros
2713,2025-02-06 13:12:02,2025,2,6,1,150.70,Revendedora,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Maria Fernanda Gonçalves,MT,Outros
2588,2025-05-27 18:36:47,2025,5,27,1,170.57,Site,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Srta. Isabelly Moreira,AM,Outros
2761,2025-07-29 15:21:19,2025,7,29,3,658.05,Site,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Levi Peixoto,CE,Outros
2198,2025-02-12 02:40:22,2025,2,12,1,150.70,Revendedora,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Laura Carvalho,PB,Outros
2034,2025-05-06 05:51:44,2025,5,6,3,446.25,Site,Shampoo Match - Variação 3,Cabelos,Shampoo Match,Thomas Camargo,AL,Outros
1314,2025-01-29 02:49:31,2025,1,29,4,840.80,Loja Física,Base Mate - Variação 1,Maquiagem,Base Mate,João Lucas Peixoto,MG,Gmail User
1696,2025-01-10 01:53:29,2025,1,10,4,847.76,Site,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Davi Lucca Rezende,PA,Outros
1528,2024-12-11 18:38:26,2024,12,11,1,78.48,Revendedora,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Ana Sophia da Conceição,AM,Outros
1121,2024-12-21 14:49:56,2024,12,21,2,333.98,Loja Física,Egeo - Variação 2,Perfumaria,Egeo,Maria Isis Ferreira,PE,Gmail User
2084,2025-12-05 03:24:05,2025,12,5,5,690.25,App,Glamour - Variação 3,Perfumaria,Glamour,Benício das Neves,RJ,Outros
1680,2025-01-29 07:18:31,2025,1,29,5,242.00,Loja Física,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Mirella Moraes,TO,Outros
2218,2025-04-24 10:31:31,2025,4,24,2,218.50,Site,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,Theodoro Rocha,ES,Outros
1683,2025-09-18 23:43:41,2025,9,18,3,742.29,Loja Física,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Sr. Lucas Gabriel Abreu,AL,Outros
2013,2025-07-23 18:35:31,2025,7,23,2,96.80,Revendedora,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Lavínia da Luz,RR,Gmail User
2405,2025-11-11 11:37:43,2025,11,11,3,145.20,Revendedora,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Lunna Casa Grande,AP,Outros
2609,2025-09-26 07:13:44,2025,9,26,5,912.65,Site,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Antônio Azevedo,PR,Outros
2736,2025-01-10 03:48:59,2025,1,10,4,755.64,App,Malbec - Variação 2,Perfumaria,Malbec,Caio da Mota,CE,Outros
2194,2025-01-08 02:03:44,2025,1,8,4,683.16,App,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Srta. Juliana Nascimento,MT,Outros
1603,2025-06-04 16:26:19,2025,6,4,5,719.75,App,Malbec - Variação 1,Perfumaria,Malbec,Manuela Silva,PI,Outros
2309,2025-08-13 15:31:58,2025,8,13,5,1230.00,App,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Erick Garcia,SE,Outros
2172,2025-06-26 22:48:42,2025,6,26,1,151.91,Loja Física,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Maria Isis Macedo,RR,Outros
2740,2025-03-22 21:25:48,2025,3,22,1,182.53,App,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Sr. Pedro Henrique Castro,AP,Gmail User
2510,2025-02-13 20:17:06,2025,2,13,4,499.44,Site,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Maria Laura Melo,PI,Outros
2144,2025-01-07 15:33:33,2025,1,7,2,418.20,Site,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Otto Nascimento,MG,Outros
2617,2025-09-06 04:09:59,2025,9,6,5,392.40,Revendedora,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Vicente Marques,RR,Outros
1135,2025-11-08 14:23:13,2025,11,8,5,1059.70,App,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Luísa Sales,AL,Outros
1997,2025-03-23 19:55:12,2025,3,23,2,423.88,Site,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Luana Santos,GO,Outros
1701,2025-07-21 23:41:59,2025,7,21,3,369.45,App,Base Mate - Variação 2,Maquiagem,Base Mate,Ana Gomes,TO,Outros
2624,2025-11-25 14:07:30,2025,11,25,4,585.48,App,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Cauã Abreu,RR,Outros
1384,2025-07-06 13:17:16,2025,7,6,5,759.55,Loja Física,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Hellena Rodrigues,RN,Outros
2010,2025-06-26 14:03:04,2025,6,26,2,218.50,App,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,Theodoro Campos,SP,Outros
2059,2025-09-11 19:20:11,2025,9,11,3,566.73,Site,Malbec - Variação 2,Perfumaria,Malbec,Davi Lucca Pimenta,PE,Outros
2928,2024-12-15 17:56:15,2024,12,15,1,148.75,Revendedora,Shampoo Match - Variação 3,Cabelos,Shampoo Match,Sr. Luigi Mendonça,PR,Outros
2755,2025-01-06 08:13:11,2025,1,6,5,624.30,Loja Física,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Alexia da Rosa,PR,Gmail User
2231,2025-01-27 09:25:07,2025,1,27,2,494.86,Site,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Maria Alice Macedo,RO,Outros
2716,2025-09-13 22:56:40,2025,9,13,1,170.57,Loja Física,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Raquel Camargo,CE,Outros
2290,2025-10-16 18:10:11,2025,10,16,3,335.25,App,Floratta - Variação 2,Perfumaria,Floratta,Isaque Farias,MT,Outros
2282,2025-02-12 06:52:13,2025,2,12,5,944.55,App,Malbec - Variação 2,Perfumaria,Malbec,Mirella Farias,RR,Outros
2157,2025-04-11 12:53:17,2025,4,11,3,635.82,Loja Física,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Ana Clara Porto,MT,Outros
2715,2025-11-08 21:34:37,2025,11,8,2,438.70,Revendedora,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Davi Miguel Jesus,AL,Gmail User
2450,2025-09-21 06:48:53,2025,9,21,4,493.84,Site,Shampoo Match - Variação 2,Cabelos,Shampoo Match,João Pedro Rodrigues,PB,Outros
1223,2025-10-20 13:52:33,2025,10,20,3,247.38,Loja Física,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Dra. Maria Eduarda Sá,RN,Outros
2492,2025-05-31 18:59:21,2025,5,31,3,455.73,Loja Física,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Yan Fogaça,ES,Outros
1989,2025-08-28 12:15:26,2025,8,28,3,742.29,App,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Zoe Sampaio,SP,Outros
1877,2025-07-28 10:27:55,2025,7,28,5,912.65,Loja Física,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Srta. Maria Alice Montenegro,SC,Outros
1247,2025-09-05 11:47:23,2025,9,5,2,301.40,Site,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Noah Ramos,RR,Outros
2718,2025-11-19 04:53:01,2025,11,19,3,738.00,Site,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Maria Clara Dias,AP,Outros
1434,2025-10-28 18:05:06,2025,10,28,4,499.44,Loja Física,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Sofia Pires,PB,Outros
2880,2025-04-20 03:53:34,2025,4,20,1,150.70,Loja Física,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Clara Sousa,RJ,Outros
2249,2025-09-24 04:22:43,2025,9,24,3,635.82,App,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Isis Garcia,RO,Outros
1804,2024-12-11 00:07:55,2024,12,11,3,680.40,Loja Física,Floratta - Variação 1,Perfumaria,Floratta,Enrico Ramos,TO,Outros
2079,2025-08-28 19:56:50,2025,8,28,1,146.37,Loja Física,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Emilly Pinto,AL,Outros
2625,2025-06-24 18:48:12,2025,6,24,1,146.37,Revendedora,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Rodrigo Vieira,GO,Outros
2415,2025-09-17 23:18:29,2025,9,17,2,303.82,Site,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Luiz Otávio Pimenta,PR,Outros
1380,2025-07-30 03:33:49,2025,7,30,2,73.98,App,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Benício da Luz,GO,Outros
1635,2025-04-18 05:11:43,2025,4,18,4,954.52,Revendedora,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Miguel Guerra,AM,Outros
2507,2025-11-29 21:38:38,2025,11,29,2,321.60,App,Floratta - Variação 3,Perfumaria,Floratta,José Sales,PI,Outros
1327,2025-06-06 22:21:24,2025,6,6,4,565.40,App,Malbec - Variação 3,Perfumaria,Malbec,Fernando Teixeira,CE,Gmail User
2534,2025-07-08 01:29:28,2025,7,8,3,110.97,Loja Física,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,João Felipe Melo,RS,Outros
2414,2025-04-30 17:14:17,2025,4,30,3,715.89,App,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Kaique da Cunha,MA,Outros
2029,2025-09-18 09:13:33,2025,9,18,4,877.40,App,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Dr. Pietro Barros,ES,Outros
2421,2025-05-15 13:23:48,2025,5,15,4,565.40,Revendedora,Malbec - Variação 3,Perfumaria,Malbec,Sr. Gustavo Henrique Cavalcante,PR,Outros
2603,2025-04-12 20:03:09,2025,4,12,2,152.14,Loja Física,Egeo - Variação 1,Perfumaria,Egeo,Pedro da Rocha,RN,Outros
1833,2025-07-09 18:24:33,2025,7,9,5,853.95,Site,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Dr. Gabriel Duarte,PR,Gmail User
2304,2025-04-03 09:51:15,2025,4,3,5,912.65,Revendedora,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Maria Helena Albuquerque,PA,Outros
1922,2025-03-22 00:08:25,2025,3,22,5,1230.00,Site,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Kamilly Pacheco,PI,Gmail User
2154,2025-01-16 00:04:11,2025,1,16,1,146.37,App,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Gael Almeida,RS,Outros
2376,2025-10-29 18:50:07,2025,10,29,3,635.82,Loja Física,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Sr. Antony Pinto,PR,Gmail User
2158,2025-02-21 19:25:58,2025,2,21,3,452.10,App,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Maria Vitória Souza,GO,Outros
1584,2025-02-19 01:55:15,2025,2,19,1,151.91,Revendedora,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Miguel Abreu,MG,Outros
1943,2025-05-23 18:01:51,2025,5,23,4,864.12,Loja Física,Condicionador Match - Variação 2,Cabelos,Condicionador Match,Srta. Lunna Vieira,BA,Outros
1869,2025-08-30 18:15:41,2025,8,30,4,682.28,Loja Física,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Thiago Borges,RO,Outros
2394,2025-10-18 06:52:33,2025,10,18,5,242.00,Site,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Maria Sophia Lima,MA,Outros
1573,2025-09-29 22:32:25,2025,9,29,1,32.83,Loja Física,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Lucas Costela,AM,Outros
1361,2025-11-18 15:08:43,2025,11,18,3,455.73,Site,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Dr. Igor Garcia,GO,Outros
2668,2025-08-31 12:05:36,2025,8,31,1,247.43,App,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Maria Júlia Ribeiro,PA,Outros
2734,2025-08-20 02:53:34,2025,8,20,2,292.74,Revendedora,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Dra. Eduarda Dias,PR,Outros
2626,2025-03-09 15:03:50,2025,3,9,2,223.50,Revendedora,Floratta - Variação 2,Perfumaria,Floratta,Dr. Francisco Gomes,RJ,Outros
2686,2025-11-28 12:39:05,2025,11,28,4,552.20,App,Glamour - Variação 3,Perfumaria,Glamour,Bianca Machado,RR,Outros
1741,2025-04-07 21:58:39,2025,4,7,3,627.30,App,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Maria Sophia Duarte,BA,Outros
2189,2025-10-12 20:38:01,2025,10,12,5,617.30,Loja Física,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Ana Júlia Leão,PI,Outros
2077,2025-07-29 08:16:30,2025,7,29,2,459.78,Loja Física,Quasar - Variação 3,Perfumaria,Quasar,Olivia Carvalho,DF,Outros
2400,2024-12-29 16:18:07,2024,12,29,3,228.21,App,Egeo - Variação 1,Perfumaria,Egeo,Nina Pires,MT,Gmail User
1579,2025-06-26 17:44:50,2025,6,26,2,301.40,App,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Arthur Miguel Ramos,MG,Outros
2000,2025-02-11 13:27:37,2025,2,11,4,585.48,App,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Luara Santos,PE,Outros
2648,2024-12-22 12:20:09,2024,12,22,5,624.30,Loja Física,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Ana Carolina Marques,AM,Outros
2804,2025-05-27 15:29:03,2025,5,27,1,124.86,Loja Física,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Ágatha Ferreira,RO,Outros
2072,2025-11-07 11:20:55,2025,11,7,5,759.55,Loja Física,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Caroline Borges,PE,Outros
1299,2025-10-08 22:38:38,2025,10,8,4,250.80,Loja Física,Glamour - Variação 2,Perfumaria,Glamour,Sr. Luan Novais,AM,Gmail User
2483,2025-11-07 17:50:11,2025,11,7,5,845.30,Revendedora,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Leandro Guerra,AP,Outros
2655,2025-12-05 04:46:32,2025,12,5,4,575.80,App,Malbec - Variação 1,Perfumaria,Malbec,Sophia Guerra,TO,Outros
1571,2025-07-26 23:03:07,2025,7,26,5,617.30,Revendedora,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Carolina Carvalho,RR,Gmail User
2043,2025-07-15 14:51:13,2025,7,15,3,566.73,Loja Física,Malbec - Variação 2,Perfumaria,Malbec,Yago Oliveira,RJ,Gmail User
2232,2025-12-03 10:20:22,2025,12,3,4,575.80,App,Malbec - Variação 1,Perfumaria,Malbec,Luiz Gustavo da Rocha,CE,Outros
2317,2025-10-21 23:03:46,2025,10,21,5,242.00,Site,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Sra. Maria Eduarda Cavalcanti,PI,Outros
2071,2025-03-01 07:50:02,2025,3,1,2,164.92,App,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Dr. Renan da Luz,AC,Outros
1916,2025-08-17 07:01:23,2025,8,17,5,759.55,App,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Alice Jesus,AP,Outros
2190,2025-01-16 14:48:57,2025,1,16,5,615.75,App,Base Mate - Variação 2,Maquiagem,Base Mate,Paulo Sales,AM,Outros
1495,2025-08-14 00:20:32,2025,8,14,5,313.50,Site,Glamour - Variação 2,Perfumaria,Glamour,Isis Vasconcelos,MT,Gmail User
2618,2025-11-17 23:27:29,2025,11,17,5,382.95,Site,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Vitor Machado,TO,Gmail User
2411,2025-08-04 14:37:13,2025,8,4,5,242.00,Loja Física,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Eloá Pastor,PB,Outros
2846,2025-03-24 18:44:10,2025,3,24,3,482.40,Revendedora,Floratta - Variação 3,Perfumaria,Floratta,Beatriz Vieira,TO,Outros
1954,2025-07-17 06:05:30,2025,7,17,1,219.35,App,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Otto Abreu,CE,Gmail User
2134,2025-02-20 14:04:42,2025,2,20,4,919.56,Revendedora,Quasar - Variação 3,Perfumaria,Quasar,Sophie Camargo,RS,Outros
2499,2025-09-14 02:09:59,2025,9,14,5,1112.40,Loja Física,Quasar - Variação 1,Perfumaria,Quasar,Lucas Gabriel Cardoso,ES,Gmail User
2386,2025-06-27 10:57:19,2025,6,27,4,193.60,Site,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Henry Pastor,RJ,Outros
2768,2025-09-15 10:20:28,2025,9,15,2,62.86,Loja Física,Quasar - Variação 2,Perfumaria,Quasar,Nicole Vargas,MS,Outros
2274,2025-10-10 14:45:33,2025,10,10,4,954.52,Loja Física,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Maria Isis Fonseca,PE,Gmail User
1548,2025-01-24 17:50:32,2025,1,24,2,492.00,Revendedora,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Yasmin Rocha,AP,Outros
2320,2025-01-19 04:36:04,2025,1,19,4,306.36,Revendedora,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Lívia Jesus,RJ,Outros
1912,2025-06-08 17:27:15,2025,6,8,2,301.40,Loja Física,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Léo Cirino,AL,Outros
2504,2025-07-19 11:41:13,2025,7,19,5,1112.40,App,Quasar - Variação 1,Perfumaria,Quasar,Amanda Guerra,MG,Outros
2919,2025-07-02 19:41:22,2025,7,2,4,813.48,App,Glamour - Variação 1,Perfumaria,Glamour,Manuella Ferreira,DF,Outros
2813,2025-05-24 04:57:30,2025,5,24,4,437.00,Revendedora,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,Sr. Marcelo Moraes,GO,Outros
1592,2025-12-01 23:02:20,2025,12,1,1,222.48,Site,Quasar - Variação 1,Perfumaria,Quasar,Vitor Pacheco,PB,Outros
2211,2025-09-15 17:17:52,2025,9,15,3,370.38,App,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Kevin Alves,RN,Outros
1793,2025-08-06 14:13:18,2025,8,6,1,222.48,Revendedora,Quasar - Variação 1,Perfumaria,Quasar,Marcela Alves,CE,Outros
1278,2025-01-30 15:04:18,2025,1,30,3,738.00,App,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Otávio Cunha,AP,Outros
1955,2025-02-19 10:10:13,2025,2,19,5,1230.00,Site,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Dr. Felipe Albuquerque,RJ,Outros
1192,2025-02-18 14:44:32,2025,2,18,5,157.15,Site,Quasar - Variação 2,Perfumaria,Quasar,Dr. Luiz Henrique Melo,PB,Outros
2341,2025-01-13 05:23:48,2025,1,13,4,125.72,App,Quasar - Variação 2,Perfumaria,Quasar,Dr. Samuel Montenegro,RO,Gmail User
1449,2025-08-05 09:00:50,2025,8,5,3,658.05,App,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Emanuel Montenegro,RR,Outros
2325,2025-01-01 03:16:26,2025,1,1,1,246.00,App,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Lucca Cavalcante,RN,Outros
2300,2024-12-20 13:08:29,2024,12,20,5,1237.15,Loja Física,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Guilherme Monteiro,MT,Outros
2428,2025-06-03 03:05:37,2025,6,3,1,145.13,App,Egeo - Variação 3,Perfumaria,Egeo,José Pinto,PA,Outros
1886,2025-08-13 14:53:13,2025,8,13,4,813.48,Site,Glamour - Variação 1,Perfumaria,Glamour,Srta. Maria Sophia da Mata,AP,Outros
2139,2025-07-19 06:18:17,2025,7,19,4,580.52,App,Egeo - Variação 3,Perfumaria,Egeo,Nicolas Fonseca,GO,Outros
2581,2025-06-16 16:40:36,2025,6,16,5,1230.00,Loja Física,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Letícia Costela,RS,Outros
1400,2025-10-05 13:34:32,2025,10,5,5,1045.50,Loja Física,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Gabriela Pires,PI,Outros
2255,2025-11-05 05:49:58,2025,11,5,2,276.10,Loja Física,Glamour - Variação 3,Perfumaria,Glamour,Nicole Costa,SE,Outros
1168,2025-05-19 02:16:00,2025,5,19,4,580.52,Revendedora,Egeo - Variação 3,Perfumaria,Egeo,Julia da Costa,SC,Outros
2119,2025-08-24 13:19:10,2025,8,24,1,203.37,Site,Glamour - Variação 1,Perfumaria,Glamour,Isis Montenegro,GO,Outros
1768,2025-11-04 14:05:36,2025,11,4,4,437.00,Revendedora,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,Levi Lopes,SC,Outros
2206,2025-06-26 15:19:11,2025,6,26,1,32.83,App,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Marcela Borges,PR,Gmail User
2957,2025-09-11 11:11:47,2025,9,11,1,169.06,App,Condicionador Match - Variação 1,Cabelos,Condicionador Match,André Farias,SP,Outros
1847,2025-11-07 08:57:23,2025,11,7,2,65.66,Revendedora,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Letícia Mendonça,RO,Gmail User
1676,2025-06-05 22:18:49,2025,6,5,2,494.86,App,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Valentina Pires,MS,Outros
2021,2025-03-29 11:41:32,2025,3,29,3,507.18,Loja Física,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Allana Camargo,RR,Gmail User
2554,2025-04-03 21:13:36,2025,4,3,5,617.30,Site,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Rael Pacheco,PI,Gmail User
2345,2025-10-31 18:55:10,2025,10,31,3,512.37,App,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Dr. Renan Camargo,CE,Outros
2076,2025-06-28 23:25:46,2025,6,28,1,124.86,App,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Aurora Rios,MT,Outros
2642,2024-12-26 07:54:41,2024,12,26,1,143.95,App,Malbec - Variação 1,Perfumaria,Malbec,João Pedro Montenegro,AL,Outros
2295,2025-01-27 02:39:57,2025,1,27,4,580.52,Loja Física,Egeo - Variação 3,Perfumaria,Egeo,Dra. Clarice Oliveira,SC,Outros
1606,2025-01-04 23:37:32,2025,1,4,3,110.97,Site,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Theo Porto,MA,Gmail User
2430,2024-12-14 15:41:00,2024,12,14,1,170.79,Site,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Cecília Viana,SC,Outros
1684,2025-10-08 09:57:06,2025,10,8,1,138.05,Loja Física,Glamour - Variação 3,Perfumaria,Glamour,Maria Luísa Gomes,TO,Outros
2619,2025-10-18 17:32:27,2025,10,18,4,954.52,App,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Maria Luísa Machado,CE,Outros
1312,2025-03-29 14:11:17,2025,3,29,3,247.38,Loja Física,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Aurora Gonçalves,SP,Outros
1132,2025-07-29 03:31:12,2025,7,29,5,753.50,App,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Dra. Ana Vitória Nascimento,RR,Outros
2778,2025-06-02 00:36:37,2025,6,2,5,1134.00,Site,Floratta - Variação 1,Perfumaria,Floratta,Fernanda Porto,MT,Outros
1416,2025-05-19 16:03:49,2025,5,19,3,738.00,Site,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Lívia da Cunha,RO,Outros
2129,2025-06-10 03:09:25,2025,6,10,4,552.20,Revendedora,Glamour - Variação 3,Perfumaria,Glamour,Maria Helena Guerra,BA,Outros
1531,2025-05-25 09:02:16,2025,5,25,3,439.11,Loja Física,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Gabriela Viana,TO,Outros
2607,2025-07-24 16:02:15,2025,7,24,3,547.59,App,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Murilo Cirino,AC,Gmail User
2808,2025-08-19 05:32:31,2025,8,19,3,512.37,Revendedora,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Brenda Fernandes,GO,Outros
